season,geography,week,target,predicted_value,predicted_per_100k,cases_q05,cases_q25,cases_q50,cases_q75,cases_q95
2026/2027,Sokoto,30,cases,24589.455151103502,398.97305000000006,114.04875000000004,381.64141250000006,398.97305000000006,404.82501250000007,1088.2761999999996
2026/2027,Sokoto,31,cases,15776.6955702425,255.98275,0.0,238.6511125,255.98275,261.8347125,945.2858999999996
2026/2027,Sokoto,32,cases,6566.284082548,106.5404,0.0,89.20876249999999,106.5404,112.3923625,795.8435499999995
2026/2027,Sokoto,33,cases,1480.040052554,24.0142,0.0,6.682562500000003,24.0142,29.8661625,713.3173499999995
2026/2027,Sokoto,34,cases,495.9424131095,8.046850000000001,0.0,0.0,8.046850000000001,13.898812500000002,697.3499999999995
2026/2027,Sokoto,35,cases,665.2235888450001,10.793500000000002,0.0,0.0,10.793500000000002,16.6454625,700.0966499999995
2026/2027,Sokoto,36,cases,456.2699783905,7.40315,0.0,0.0,7.40315,13.2551125,696.7062999999995
2026/2027,Sokoto,37,cases,530.1142034310001,8.6013,0.0,0.0,8.6013,14.4532625,697.9044499999995
2026/2027,Sokoto,38,cases,675.4852952000001,10.96,0.0,0.0,10.96,16.8119625,700.2631499999995
2026/2027,Sokoto,39,cases,374.555363551,6.0773,0.0,0.0,6.0773,11.9292625,695.3804499999995
2026/2027,Sokoto,40,cases,721.1236949349999,11.7005,0.0,0.0,11.7005,17.5524625,701.0036499999995
2026/2027,Sokoto,41,cases,602.2943679815,9.77245,0.0,0.0,9.77245,15.624412500000002,699.0755999999996
2026/2027,Sokoto,42,cases,420.5296569775,6.82325,0.0,0.0,6.82325,12.6752125,696.1263999999995
2026/2027,Sokoto,43,cases,577.4567243715001,9.36945,0.0,0.0,9.36945,15.2214125,698.6725999999995
2026/2027,Sokoto,44,cases,570.655647517,9.2591,0.0,0.0,9.2591,15.1110625,698.5622499999995
2026/2027,Sokoto,45,cases,502.805121834,8.1582,0.0,0.0,8.1582,14.010162500000002,697.4613499999995
2026/2027,Sokoto,46,cases,421.451053434,6.8382000000000005,0.0,0.0,6.8382000000000005,12.6901625,696.1413499999995
2026/2027,Sokoto,47,cases,717.4103747675001,11.640250000000002,0.0,0.0,11.640250000000002,17.4922125,700.9433999999995
2026/2027,Sokoto,48,cases,669.161865338,10.8574,0.0,0.0,10.8574,16.7093625,700.1605499999995
2026/2027,Sokoto,49,cases,504.5955276575,8.18725,0.0,0.0,8.18725,14.0392125,697.4903999999995
2026/2027,Sokoto,50,cases,789.7661901475001,12.81425,0.0,0.0,12.81425,18.6662125,702.1173999999995
2026/2027,Sokoto,51,cases,544.542224198,8.8354,0.0,0.0,8.8354,14.6873625,698.1385499999996
2026/2027,Sokoto,52,cases,539.001519085,8.7455,0.0,0.0,8.7455,14.5974625,698.0486499999995
2026/2027,Taraba,1,cases,1876.5920754825008,43.32045000000001,0.0,25.98881250000001,43.32045000000001,49.17241250000001,732.6235999999996
2026/2027,Taraba,2,cases,181.917510575,4.1995000000000005,0.0,0.0,4.1995000000000005,10.0514625,693.5026499999994
2026/2027,Taraba,3,cases,294.56384811500004,6.799900000000001,0.0,0.0,6.799900000000001,12.651862500000002,696.1030499999995
2026/2027,Taraba,4,cases,458.04485613,10.5738,0.0,0.0,10.5738,16.4257625,699.8769499999995
2026/2027,Taraba,5,cases,316.665125385,7.310100000000001,0.0,0.0,7.310100000000001,13.1620625,696.6132499999995
2026/2027,Taraba,6,cases,216.05709626,4.9876,0.0,0.0,4.9876,10.8395625,694.2907499999995
2026/2027,Taraba,7,cases,346.0461353975,7.98835,0.0,0.0,7.98835,13.8403125,697.2914999999995
2026/2027,Taraba,8,cases,396.89596747,9.1622,0.0,0.0,9.1622,15.0141625,698.4653499999995
2026/2027,Taraba,9,cases,640.8482371875001,14.79375,0.0,0.0,14.79375,20.6457125,704.0968999999996
2026/2027,Taraba,10,cases,603.45757181,13.9306,0.0,0.0,13.9306,19.7825625,703.2337499999995
2026/2027,Taraba,11,cases,1271.204648905,29.3453,0.0,12.013662500000002,29.3453,35.1972625,718.6484499999995
2026/2027,Taraba,12,cases,3009.408160235,69.4711,0.0,52.13946250000001,69.4711,75.3230625,758.7742499999995
2026/2027,Taraba,13,cases,6040.209334542501,139.43605000000002,0.0,122.10441250000002,139.43605000000002,145.28801250000004,828.7391999999995
2026/2027,Taraba,14,cases,24726.542532205,570.8033,285.879,553.4716625000001,570.8033,576.6552625,1260.1064499999995
2026/2027,Taraba,15,cases,55897.24050926001,1290.3676,1005.4433,1273.0359625,1290.3676,1296.2195625,1979.6707499999995
2026/2027,Taraba,16,cases,77202.40395396,1782.1896000000002,1497.2653,1764.8579625000002,1782.1896000000002,1788.0415625,2471.4927499999994
2026/2027,Taraba,17,cases,91881.04825908,2121.0408,1836.1165,2103.7091625000003,2121.0408,2126.8927625,2810.3439499999995
2026/2027,Taraba,18,cases,31194.311082190005,720.1094,435.1851,702.7777625000001,720.1094,725.9613625000001,1409.4125499999996
2026/2027,Taraba,19,cases,18270.0996955525,421.7586500000001,136.83435000000003,404.4270125000001,421.7586500000001,427.61061250000006,1111.0617999999995
2026/2027,Taraba,20,cases,2309.2954043625004,53.309250000000006,0.0,35.977612500000006,53.309250000000006,59.161212500000005,742.6123999999995
2026/2027,Taraba,21,cases,1181.6515903000002,27.278,0.0,9.946362500000005,27.278,33.129962500000005,716.5811499999995
2026/2027,Taraba,22,cases,1565.75116948,36.1448,0.0,18.813162500000004,36.1448,41.9967625,725.4479499999995
2026/2027,Taraba,23,cases,1827.513984375,42.1875,0.0,24.8558625,42.1875,48.0394625,731.4906499999995
2026/2027,Taraba,24,cases,3954.151125827501,91.28015,0.0,73.9485125,91.28015,97.1321125,780.5832999999996
2026/2027,Taraba,25,cases,7509.662700472501,173.35785,0.0,156.0262125,173.35785,179.20981250000003,862.6609999999995
2026/2027,Taraba,26,cases,14144.243478037502,326.51475000000005,41.59045000000003,309.18311250000005,326.51475000000005,332.36671250000006,1015.8178999999996
2026/2027,Taraba,27,cases,17857.957658825002,412.2445,127.3202,394.9128625,412.2445,418.0964625,1101.5476499999995
2026/2027,Taraba,28,cases,25353.9662577775,585.28715,300.36285,567.9555124999999,585.28715,591.1391125,1274.5902999999994
2026/2027,Taraba,29,cases,48903.607111585006,1128.9221000000002,843.9978000000002,1111.5904625000005,1128.9221000000002,1134.7740625,1818.22525
2026/2027,Taraba,30,cases,28364.546192905003,654.7853,369.861,637.4536625000001,654.7853,660.6372625,1344.0884499999995
2026/2027,Taraba,31,cases,8502.411615635001,196.2751,0.0,178.9434625,196.2751,202.1270625,885.5782499999996
2026/2027,Taraba,32,cases,2470.83789384,57.0384,0.0,39.7067625,57.0384,62.8903625,746.3415499999995
2026/2027,Taraba,33,cases,701.0051241825001,16.182450000000003,0.0,0.0,16.182450000000003,22.0344125,705.4855999999995
2026/2027,Taraba,34,cases,442.5172143475,10.21535,0.0,0.0,10.21535,16.0673125,699.5184999999994
2026/2027,Taraba,35,cases,366.889000075,8.4695,0.0,0.0,8.4695,14.3214625,697.7726499999995
2026/2027,Taraba,36,cases,270.452576205,6.2433,0.0,0.0,6.2433,12.0952625,695.5464499999995
2026/2027,Taraba,37,cases,215.541601945,4.9757,0.0,0.0,4.9757,10.8276625,694.2788499999995
2026/2027,Taraba,38,cases,323.648124005,7.4713,0.0,0.0,7.4713,13.323262500000002,696.7744499999995
2026/2027,Taraba,39,cases,129.692305015,2.9939,0.0,0.0,2.9939,8.8458625,692.2970499999996
2026/2027,Taraba,40,cases,421.7934765075,9.73695,0.0,0.0,9.73695,15.5889125,699.0400999999995
2026/2027,Taraba,41,cases,235.5007620825,5.436450000000001,0.0,0.0,5.436450000000001,11.288412500000002,694.7395999999995
2026/2027,Taraba,42,cases,293.5047022325,6.77545,0.0,0.0,6.77545,12.627412500000002,696.0785999999995
2026/2027,Taraba,43,cases,347.73773649000003,8.0274,0.0,0.0,8.0274,13.8793625,697.3305499999994
2026/2027,Taraba,44,cases,279.14666940000006,6.444000000000001,0.0,0.0,6.444000000000001,12.295962500000002,695.7471499999995
2026/2027,Taraba,45,cases,220.731200175,5.0955,0.0,0.0,5.0955,10.9474625,694.3986499999995
2026/2027,Taraba,46,cases,387.1990428975,8.93835,0.0,0.0,8.93835,14.7903125,698.2414999999995
2026/2027,Taraba,47,cases,440.0437080125,10.15825,0.0,0.0,10.15825,16.0102125,699.4613999999995
2026/2027,Taraba,48,cases,237.0862319925,5.473050000000001,0.0,0.0,5.473050000000001,11.3250125,694.7761999999996
2026/2027,Taraba,49,cases,317.11347548250006,7.320450000000001,0.0,0.0,7.320450000000001,13.172412500000002,696.6235999999996
2026/2027,Taraba,50,cases,477.88488943,11.0318,0.0,0.0,11.0318,16.8837625,700.3349499999995
2026/2027,Taraba,51,cases,339.59812457500004,7.8395,0.0,0.0,7.8395,13.6914625,697.1426499999995
2026/2027,Taraba,52,cases,272.748475255,6.2963000000000005,0.0,0.0,6.2963000000000005,12.1482625,695.5994499999995
2026/2027,Yobe,1,cases,1620.6440085275003,37.252750000000006,0.0,19.921112500000007,37.252750000000006,43.104712500000005,726.5558999999995
2026/2027,Yobe,2,cases,282.7477873935,6.499350000000001,0.0,0.0,6.499350000000001,12.351312500000002,695.8024999999996
2026/2027,Yobe,3,cases,338.3459121735,7.77735,0.0,0.0,7.77735,13.6293125,697.0804999999995
2026/2027,Yobe,4,cases,431.3922887615,9.91615,0.0,0.0,9.91615,15.7681125,699.2192999999995
2026/2027,Yobe,5,cases,392.4344478065,9.02065,0.0,0.0,9.02065,14.8726125,698.3237999999996
2026/2027,Yobe,6,cases,389.347838297,8.9497,0.0,0.0,8.9497,14.8016625,698.2528499999995
2026/2027,Yobe,7,cases,289.005839232,6.6432,0.0,0.0,6.6432,12.4951625,695.9463499999995
2026/2027,Yobe,8,cases,383.453044942,8.8142,0.0,0.0,8.8142,14.6661625,698.1173499999995
2026/2027,Yobe,9,cases,357.4332965610001,8.2161,0.0,0.0,8.2161,14.068062500000002,697.5192499999995
2026/2027,Yobe,10,cases,355.74751617350006,8.17735,0.0,0.0,8.17735,14.0293125,697.4804999999996
2026/2027,Yobe,11,cases,591.241247905,13.5905,0.0,0.0,13.5905,19.4424625,702.8936499999995
2026/2027,Yobe,12,cases,661.7394961100001,15.211000000000002,0.0,0.0,15.211000000000002,21.062962500000005,704.5141499999995
2026/2027,Yobe,13,cases,1911.962085891,43.9491,0.0,26.6174625,43.9491,49.8010625,733.2522499999995
2026/2027,Yobe,14,cases,5678.095530789,130.5189,0.0,113.1872625,130.5189,136.37086250000002,819.8220499999995
2026/2027,Yobe,15,cases,14633.709218161004,336.37610000000006,51.45180000000005,319.04446250000007,336.37610000000006,342.2280625000001,1025.6792499999997
2026/2027,Yobe,16,cases,38080.9893558435,875.3443500000001,590.4200500000001,858.0127125000001,875.3443500000001,881.1963125000001,1564.6474999999996
2026/2027,Yobe,17,cases,67712.708196705,1556.4705,1271.5462000000002,1539.1388625000002,1556.4705,1562.3224625,2245.77365
2026/2027,Yobe,18,cases,82702.815315989,1901.0389,1616.1146000000003,1883.7072625000003,1901.0389,1906.8908625,2590.34205
2026/2027,Yobe,19,cases,49908.15265448101,1147.2081,862.2838,1129.8764625,1147.2081,1153.0600625,1836.51125
2026/2027,Yobe,20,cases,17665.3970902365,406.06365,121.13934999999998,388.7320125,406.06365,411.9156125,1095.3667999999996
2026/2027,Yobe,21,cases,6840.648839618001,157.2418,0.0,139.9101625,157.2418,163.09376250000005,846.5449499999995
2026/2027,Yobe,22,cases,2010.1093076515,46.20515,0.0,28.873512500000004,46.20515,52.0571125,735.5082999999995
2026/2027,Yobe,23,cases,1568.3086844975,36.04975,0.0,18.718112500000004,36.04975,41.9017125,725.3528999999995
2026/2027,Yobe,24,cases,3013.6554599305,69.27305,0.0,51.9414125,69.27305,75.1250125,758.5761999999995
2026/2027,Yobe,25,cases,6838.9130296190015,157.20190000000002,0.0,139.87026250000002,157.20190000000002,163.05386250000004,846.5050499999995
2026/2027,Yobe,26,cases,18579.355434722504,427.07225000000005,142.14795000000004,409.74061250000005,427.07225000000005,432.92421250000007,1116.3753999999994
2026/2027,Yobe,27,cases,37348.89952516251,858.5162500000001,573.5919500000001,841.1846125000002,858.5162500000001,864.3682125000001,1547.8193999999996
2026/2027,Yobe,28,cases,32480.6398413255,746.61255,461.68825,729.2809125000001,746.61255,752.4645125000001,1435.9156999999996
2026/2027,Yobe,29,cases,41008.09793827999,942.628,657.7036999999999,925.2963625,942.628,948.4799625,1631.9311499999994
2026/2027,Yobe,30,cases,24259.952446086503,557.6486500000001,272.7243500000001,540.3170125000001,557.6486500000001,563.5006125000001,1246.9517999999996
2026/2027,Yobe,31,cases,15365.603280797002,353.19970000000006,68.27540000000005,335.86806250000006,353.19970000000006,359.0516625000001,1042.5028499999996
2026/2027,Yobe,32,cases,3221.7438405625003,74.05625,0.0,56.724612500000006,74.05625,79.9082125,763.3593999999995
2026/2027,Yobe,33,cases,1231.0525477745002,28.297450000000005,0.0,10.965812500000006,28.297450000000005,34.149412500000004,717.6005999999995
2026/2027,Yobe,34,cases,367.1586179965,8.43965,0.0,0.0,8.43965,14.2916125,697.7427999999995
2026/2027,Yobe,35,cases,350.2486093095,8.05095,0.0,0.0,8.05095,13.9029125,697.3540999999996
2026/2027,Yobe,36,cases,273.392250043,6.2843,0.0,0.0,6.2843,12.1362625,695.5874499999995
2026/2027,Yobe,37,cases,365.89265130550007,8.41055,0.0,0.0,8.41055,14.2625125,697.7136999999996
2026/2027,Yobe,38,cases,270.995179092,6.2292000000000005,0.0,0.0,6.2292000000000005,12.0811625,695.5323499999995
2026/2027,Yobe,39,cases,533.3395857954999,12.25955,0.0,0.0,12.25955,18.1115125,701.5626999999995
2026/2027,Yobe,40,cases,365.65337925050005,8.405050000000001,0.0,0.0,8.405050000000001,14.257012500000002,697.7081999999995
2026/2027,Yobe,41,cases,357.44852296449994,8.21645,0.0,0.0,8.21645,14.0684125,697.5195999999995
2026/2027,Yobe,42,cases,424.0575126755,9.74755,0.0,0.0,9.74755,15.5995125,699.0506999999996
2026/2027,Yobe,43,cases,437.73734862,10.062,0.0,0.0,10.062,15.913962500000002,699.3651499999995
2026/2027,Yobe,44,cases,392.688946265,9.0265,0.0,0.0,9.0265,14.8784625,698.3296499999994
2026/2027,Yobe,45,cases,453.4966762425,10.42425,0.0,0.0,10.42425,16.2762125,699.7273999999995
2026/2027,Yobe,46,cases,516.3947739004999,11.87005,0.0,0.0,11.87005,17.722012499999998,701.1731999999995
2026/2027,Yobe,47,cases,543.6500361655,12.49655,0.0,0.0,12.49655,18.3485125,701.7996999999995
2026/2027,Yobe,48,cases,429.741311582,9.8782,0.0,0.0,9.8782,15.7301625,699.1813499999995
2026/2027,Yobe,49,cases,337.599818402,7.7602,0.0,0.0,7.7602,13.6121625,697.0633499999996
2026/2027,Yobe,50,cases,323.952610465,7.4465,0.0,0.0,7.4465,13.2984625,696.7496499999995
2026/2027,Yobe,51,cases,447.0928859705001,10.27705,0.0,0.0,10.27705,16.1290125,699.5801999999995
2026/2027,Yobe,52,cases,317.748938639,7.3039,0.0,0.0,7.3039,13.1558625,696.6070499999995
2026/2027,Zamfara,1,cases,2058.605801405,37.3085,0.0,19.976862500000003,37.3085,43.1604625,726.6116499999995
2026/2027,Zamfara,2,cases,392.6378731905,7.11585,0.0,0.0,7.11585,12.9678125,696.4189999999995
2026/2027,Zamfara,3,cases,717.4620704110001,13.0027,0.0,0.0,13.0027,18.854662500000003,702.3058499999995
2026/2027,Zamfara,4,cases,494.664624657,8.9649,0.0,0.0,8.9649,14.8168625,698.2680499999994
2026/2027,Zamfara,5,cases,388.54642968100006,7.0417000000000005,0.0,0.0,7.0417000000000005,12.8936625,696.3448499999995
2026/2027,Zamfara,6,cases,558.8200038680001,10.1276,0.0,0.0,10.1276,15.979562500000002,699.4307499999995
2026/2027,Zamfara,7,cases,607.989057291,11.0187,0.0,0.0,11.0187,16.8706625,700.3218499999995
2026/2027,Zamfara,8,cases,714.8383598395001,12.95515,0.0,0.0,12.95515,18.8071125,702.2582999999995
2026/2027,Zamfara,9,cases,452.4590260000001,8.200000000000001,0.0,0.0,8.200000000000001,14.051962500000002,697.5031499999996
2026/2027,Zamfara,10,cases,577.845354132,10.4724,0.0,0.0,10.4724,16.3243625,699.7755499999995
2026/2027,Zamfara,11,cases,762.4017354995001,13.817150000000002,0.0,0.0,13.817150000000002,19.669112500000004,703.1202999999995
2026/2027,Zamfara,12,cases,991.5446432035,17.96995,0.0,0.6383125000000014,17.96995,23.821912500000003,707.2730999999995
2026/2027,Zamfara,13,cases,1752.7986777590002,31.7663,0.0,14.434662500000002,31.7663,37.6182625,721.0694499999995
2026/2027,Zamfara,14,cases,7522.3934024175,136.32975,0.0,118.9981125,136.32975,142.1817125,825.6328999999995
2026/2027,Zamfara,15,cases,22599.9448620865,409.58305,124.65875,392.2514125,409.58305,415.4350125,1098.8861999999997
2026/2027,Zamfara,16,cases,41347.5349442595,749.34915,464.42485,732.0175125000001,749.34915,755.2011125,1438.6522999999995
2026/2027,Zamfara,17,cases,94268.751061879,1708.4503,1423.5259999999998,1691.1186625,1708.4503,1714.3022625,2397.7534499999992
2026/2027,Zamfara,18,cases,70263.4960540015,1273.39855,988.47425,1256.0669125000002,1273.39855,1279.2505125,1962.7017
2026/2027,Zamfara,19,cases,73460.596361786,1331.3402,1046.4159,1314.0085625000002,1331.3402,1337.1921625,2020.64335
2026/2027,Zamfara,20,cases,22988.2650622545,416.62065,131.69635,399.2890125,416.62065,422.4726125,1105.9237999999996
2026/2027,Zamfara,21,cases,6497.419210323501,117.75395,0.0,100.4223125,117.75395,123.6059125,807.0570999999995
2026/2027,Zamfara,22,cases,2878.5939835490008,52.16930000000001,0.0,34.83766250000001,52.16930000000001,58.021262500000006,741.4724499999995
2026/2027,Zamfara,23,cases,3111.786951315,56.3955,0.0,39.0638625,56.3955,62.2474625,745.6986499999995
2026/2027,Zamfara,24,cases,4840.1500827735,87.71895,0.0,70.38731250000001,87.71895,93.5709125,777.0220999999995
2026/2027,Zamfara,25,cases,7820.0341924235,141.72395,0.0,124.3923125,141.72395,147.57591250000002,831.0270999999996
2026/2027,Zamfara,26,cases,23258.201013607497,421.51275,136.58844999999997,404.1811125,421.51275,427.3647125,1110.8158999999996
2026/2027,Zamfara,27,cases,32232.403003427,584.1539,299.2296,566.8222625000001,584.1539,590.0058625,1273.4570499999995
2026/2027,Zamfara,28,cases,42792.9980697115,775.54555,490.62125,758.2139125000001,775.54555,781.3975125000001,1464.8486999999996
2026/2027,Zamfara,29,cases,45569.58461406951,825.8661500000002,540.9418500000002,808.5345125000001,825.8661500000002,831.7181125000002,1515.1692999999996
2026/2027,Zamfara,30,cases,42824.060485405,776.1084999999999,491.1841999999999,758.7768624999999,776.1084999999999,781.9604625,1465.4116499999996
2026/2027,Zamfara,31,cases,15538.430637787002,281.6059,0.0,264.2742625,281.6059,287.45786250000003,970.9090499999996
2026/2027,Zamfara,32,cases,6035.149548369501,109.37615,0.0,92.0445125,109.37615,115.2281125,798.6792999999996
2026/2027,Zamfara,33,cases,837.4244080240001,15.176800000000002,0.0,0.0,15.176800000000002,21.028762500000003,704.4799499999995
2026/2027,Zamfara,34,cases,713.0230059425,12.922250000000002,0.0,0.0,12.922250000000002,18.774212500000004,702.2253999999995
2026/2027,Zamfara,35,cases,668.3509538145,12.11265,0.0,0.0,12.11265,17.9646125,701.4157999999995
2026/2027,Zamfara,36,cases,675.201293824,12.2368,0.0,0.0,12.2368,18.0887625,701.5399499999995
2026/2027,Zamfara,37,cases,700.4451967990001,12.6943,0.0,0.0,12.6943,18.5462625,701.9974499999995
2026/2027,Zamfara,38,cases,413.4813362480001,7.493600000000001,0.0,0.0,7.493600000000001,13.345562500000002,696.7967499999995
2026/2027,Zamfara,39,cases,411.456306217,7.456900000000001,0.0,0.0,7.456900000000001,13.308862500000002,696.7600499999995
2026/2027,Zamfara,40,cases,670.395296121,12.1497,0.0,0.0,12.1497,18.001662500000002,701.4528499999996
2026/2027,Zamfara,41,cases,544.4875365505001,9.86785,0.0,0.0,9.86785,15.719812500000002,699.1709999999995
2026/2027,Zamfara,42,cases,672.3541126360001,12.185200000000002,0.0,0.0,12.185200000000002,18.0371625,701.4883499999995
2026/2027,Zamfara,43,cases,472.88865458250007,8.570250000000001,0.0,0.0,8.570250000000001,14.422212500000002,697.8733999999995
2026/2027,Zamfara,44,cases,530.5882159834999,9.61595,0.0,0.0,9.61595,15.4679125,698.9190999999995
2026/2027,Zamfara,45,cases,621.998733718,11.2726,0.0,0.0,11.2726,17.124562500000003,700.5757499999995
2026/2027,Zamfara,46,cases,456.2414731015001,8.268550000000001,0.0,0.0,8.268550000000001,14.120512500000002,697.5716999999995
