season,state,region,zone,epi_week_of_season,population,cases_per_100k,cases_q05,cases_q25,cases_q50,cases_q75,cases_q95,cases,cases_q05_count,cases_q25_count,cases_q50_count,cases_q75_count,cases_q95_count
2026/2027,Yobe,North,NE,1,4350401,37.252750000000006,0.0,19.921112500000007,37.252750000000006,43.104712500000005,726.5558999999995,1620.6440085275003,0.0,866.6482774111253,1620.6440085275003,1875.2278436471254,31608.095139158977
2026/2027,Yobe,North,NE,2,4350401,6.499350000000001,0.0,0.0,6.499350000000001,12.351312500000002,695.8024999999996,282.7477873935,0.0,0.0,282.7477873935,537.3316225131251,30270.19891802498
2026/2027,Yobe,North,NE,3,4350401,7.77735,0.0,0.0,7.77735,13.629312500000001,697.0804999999995,338.3459121735,0.0,0.0,338.3459121735,592.929747293125,30325.797042804974
2026/2027,Yobe,North,NE,4,4350401,9.91615,0.0,0.0,9.91615,15.7681125,699.2192999999995,431.39228876149997,0.0,0.0,431.39228876149997,685.976123881125,30418.843419392982
2026/2027,Yobe,North,NE,5,4350401,9.02065,0.0,0.0,9.02065,14.8726125,698.3237999999996,392.4344478065,0.0,0.0,392.4344478065,647.018282926125,30379.88557843798
2026/2027,Yobe,North,NE,6,4350401,8.9497,0.0,0.0,8.9497,14.8016625,698.2528499999995,389.347838297,0.0,0.0,389.347838297,643.931673416625,30376.79896892848
2026/2027,Yobe,North,NE,7,4350401,6.6432,0.0,0.0,6.6432,12.495162500000001,695.9463499999995,289.005839232,0.0,0.0,289.005839232,543.589674351625,30276.456969863477
2026/2027,Yobe,North,NE,8,4350401,8.8142,0.0,0.0,8.8142,14.6661625,698.1173499999995,383.45304494199996,0.0,0.0,383.45304494199996,638.036880061625,30370.904175573476
2026/2027,Yobe,North,NE,9,4350401,8.2161,0.0,0.0,8.2161,14.068062500000002,697.5192499999995,357.4332965610001,0.0,0.0,357.4332965610001,612.0171316806251,30344.88442719248
2026/2027,Yobe,North,NE,10,4350401,8.17735,0.0,0.0,8.17735,14.029312500000001,697.4804999999996,355.74751617350006,0.0,0.0,355.74751617350006,610.3313512931251,30343.19864680498
2026/2027,Yobe,North,NE,11,4350401,13.5905,0.0,0.0,13.5905,19.4424625,702.8936499999995,591.241247905,0.0,0.0,591.241247905,845.8250830246251,30578.692378536478
2026/2027,Yobe,North,NE,12,4350401,15.211000000000002,0.0,0.0,15.211000000000002,21.062962500000005,704.5141499999995,661.7394961100001,0.0,0.0,661.7394961100001,916.3233312296252,30649.19062674148
2026/2027,Yobe,North,NE,13,4350401,43.9491,0.0,26.617462500000002,43.9491,49.8010625,733.2522499999995,1911.962085891,0.0,1157.9663547746252,1911.962085891,2166.545921010625,31899.41321652248
2026/2027,Yobe,North,NE,14,4350401,130.5189,0.0,113.1872625,130.5189,136.37086250000002,819.8220499999995,5678.095530789,0.0,4924.099799672625,5678.095530789,5932.679365908625,35665.54666142048
2026/2027,Yobe,North,NE,15,4350401,336.37610000000006,51.45180000000005,319.04446250000007,336.37610000000006,342.2280625000001,1025.6792499999997,14633.709218161004,2238.359621718002,13879.713487044628,14633.709218161004,14888.293053280628,44621.16034879249
2026/2027,Yobe,North,NE,16,4350401,875.3443500000001,590.4200500000001,858.0127125000001,875.3443500000001,881.1963125000001,1564.6474999999996,38080.9893558435,25685.639759400503,37326.99362472713,38080.9893558435,38335.57319096313,68068.44048647498
2026/2027,Yobe,North,NE,17,4350401,1556.4705000000001,1271.5462000000002,1539.1388625000002,1556.4705000000001,1562.3224625,2245.7736499999996,67712.708196705,55317.358600262014,66958.71246558863,67712.708196705,67967.29203182463,97700.15932733649
2026/2027,Yobe,North,NE,18,4350401,1901.0389000000002,1616.1146000000003,1883.7072625000003,1901.0389000000002,1906.8908625000001,2590.3420499999997,82702.815315989,70307.46571954602,81948.81958487263,82702.815315989,82957.39915110862,112690.26644662049
2026/2027,Yobe,North,NE,19,4350401,1147.2081,862.2838,1129.8764625000001,1147.2081,1153.0600625,1836.5112499999996,49908.152654481004,37512.803058038,49154.15692336463,49908.152654481004,50162.73648960062,79895.60378511247
2026/2027,Yobe,North,NE,20,4350401,406.06365,121.13934999999998,388.7320125,406.06365,411.9156125,1095.3667999999996,17665.3970902365,5270.047493793499,16911.401359120126,17665.3970902365,17919.980925356125,47652.84822086798
2026/2027,Yobe,North,NE,21,4350401,157.2418,0.0,139.9101625,157.2418,163.09376250000003,846.5449499999995,6840.648839618001,0.0,6086.653108501625,6840.648839618001,7095.232674737626,36828.09997024948
2026/2027,Yobe,North,NE,22,4350401,46.20515,0.0,28.873512500000004,46.20515,52.0571125,735.5082999999995,2010.1093076515,0.0,1256.1135765351253,2010.1093076515,2264.693142771125,31997.56043828298
2026/2027,Yobe,North,NE,23,4350401,36.04975,0.0,18.718112500000004,36.04975,41.9017125,725.3528999999995,1568.3086844975,0.0,814.3129533811252,1568.3086844975,1822.8925196171251,31555.75981512898
2026/2027,Yobe,North,NE,24,4350401,69.27305,0.0,51.9414125,69.27305,75.1250125,758.5761999999995,3013.6554599305,0.0,2259.659728814125,3013.6554599305,3268.2392950501253,33001.10659056198
2026/2027,Yobe,North,NE,25,4350401,157.20190000000002,0.0,139.87026250000002,157.20190000000002,163.05386250000004,846.5050499999995,6838.9130296190015,0.0,6084.917298502626,6838.9130296190015,7093.496864738627,36826.36416025048
2026/2027,Yobe,North,NE,26,4350401,427.07225000000005,142.14795000000004,409.74061250000005,427.07225000000005,432.92421250000007,1116.3753999999994,18579.355434722504,6184.005838279501,17825.359703606126,18579.355434722504,18833.93926984213,48566.806565353974
2026/2027,Yobe,North,NE,27,4350401,858.5162500000001,573.5919500000001,841.1846125000002,858.5162500000001,864.3682125000001,1547.8193999999996,37348.89952516251,24953.549928719505,36594.903794046135,37348.89952516251,37603.48336028213,67336.35065579398
2026/2027,Yobe,North,NE,28,4350401,746.61255,461.68825000000004,729.2809125000001,746.61255,752.4645125000001,1435.9156999999996,32480.6398413255,20085.290244882504,31726.64411020913,32480.6398413255,32735.223676445126,62468.090971956975
2026/2027,Yobe,North,NE,29,4350401,942.6279999999999,657.7036999999999,925.2963625,942.6279999999999,948.4799624999999,1631.9311499999994,41008.09793827999,28612.748341836996,40254.102207163625,41008.09793827999,41262.68177339962,70995.54906891148
2026/2027,Yobe,North,NE,30,4350401,557.6486500000001,272.7243500000001,540.3170125000001,557.6486500000001,563.5006125000001,1246.9517999999996,24259.952446086503,11864.602849643503,23505.956714970132,24259.952446086503,24514.536281206132,54247.40357671799
2026/2027,Yobe,North,NE,31,4350401,353.19970000000006,68.27540000000005,335.86806250000006,353.19970000000006,359.0516625000001,1042.5028499999996,15365.603280797002,2970.253684354002,14611.607549680628,15365.603280797002,15620.18711591663,45353.05441142848
2026/2027,Yobe,North,NE,32,4350401,74.05625,0.0,56.724612500000006,74.05625,79.9082125,763.3593999999995,3221.7438405625003,0.0,2467.7481094461255,3221.7438405625003,3476.327675682125,33209.194971193974
2026/2027,Yobe,North,NE,33,4350401,28.297450000000005,0.0,10.965812500000006,28.297450000000005,34.149412500000004,717.6005999999995,1231.0525477745002,0.0,477.05681665812523,1231.0525477745002,1485.6363828941253,31218.50367840598
2026/2027,Yobe,North,NE,34,4350401,8.43965,0.0,0.0,8.43965,14.291612500000001,697.7427999999995,367.15861799649997,0.0,0.0,367.15861799649997,621.742453116125,30354.609748627976
2026/2027,Yobe,North,NE,35,4350401,8.05095,0.0,0.0,8.05095,13.902912500000001,697.3540999999996,350.2486093095,0.0,0.0,350.2486093095,604.8324444291251,30337.69973994098
2026/2027,Yobe,North,NE,36,4350401,6.2843,0.0,0.0,6.2843,12.1362625,695.5874499999995,273.392250043,0.0,0.0,273.392250043,527.976085162625,30260.84338067448
2026/2027,Yobe,North,NE,37,4350401,8.41055,0.0,0.0,8.41055,14.262512500000001,697.7136999999996,365.89265130550007,0.0,0.0,365.89265130550007,620.4764864251251,30353.34378193698
2026/2027,Yobe,North,NE,38,4350401,6.2292000000000005,0.0,0.0,6.2292000000000005,12.081162500000001,695.5323499999995,270.995179092,0.0,0.0,270.995179092,525.5790142116251,30258.446309723477
2026/2027,Yobe,North,NE,39,4350401,12.259549999999999,0.0,0.0,12.259549999999999,18.1115125,701.5626999999995,533.3395857954999,0.0,0.0,533.3395857954999,787.923420915125,30520.790716426978
2026/2027,Yobe,North,NE,40,4350401,8.405050000000001,0.0,0.0,8.405050000000001,14.257012500000002,697.7081999999995,365.65337925050005,0.0,0.0,365.65337925050005,620.2372143701251,30353.104509881978
2026/2027,Yobe,North,NE,41,4350401,8.21645,0.0,0.0,8.21645,14.0684125,697.5195999999995,357.44852296449994,0.0,0.0,357.44852296449994,612.0323580841251,30344.899653595978
2026/2027,Yobe,North,NE,42,4350401,9.74755,0.0,0.0,9.74755,15.599512500000001,699.0506999999996,424.0575126755,0.0,0.0,424.0575126755,678.6413477951251,30411.50864330698
2026/2027,Yobe,North,NE,43,4350401,10.062000000000001,0.0,0.0,10.062000000000001,15.913962500000002,699.3651499999995,437.73734862000003,0.0,0.0,437.73734862000003,692.3211837396251,30425.18847925148
2026/2027,Yobe,North,NE,44,4350401,9.026499999999999,0.0,0.0,9.026499999999999,14.8784625,698.3296499999994,392.68894626499997,0.0,0.0,392.68894626499997,647.272781384625,30380.140076896478
2026/2027,Yobe,North,NE,45,4350401,10.42425,0.0,0.0,10.42425,16.2762125,699.7273999999995,453.49667624250003,0.0,0.0,453.49667624250003,708.080511362125,30440.94780687398
2026/2027,Yobe,North,NE,46,4350401,11.870049999999999,0.0,0.0,11.870049999999999,17.722012499999998,701.1731999999995,516.3947739004999,0.0,0.0,516.3947739004999,770.978609020125,30503.84590453198
2026/2027,Yobe,North,NE,47,4350401,12.49655,0.0,0.0,12.49655,18.3485125,701.7996999999995,543.6500361655,0.0,0.0,543.6500361655,798.2338712851249,30531.101166796976
2026/2027,Yobe,North,NE,48,4350401,9.8782,0.0,0.0,9.8782,15.7301625,699.1813499999995,429.741311582,0.0,0.0,429.741311582,684.325146701625,30417.19244221348
2026/2027,Yobe,North,NE,49,4350401,7.7602,0.0,0.0,7.7602,13.6121625,697.0633499999996,337.599818402,0.0,0.0,337.599818402,592.183653521625,30325.05094903348
2026/2027,Yobe,North,NE,50,4350401,7.4465,0.0,0.0,7.4465,13.298462500000001,696.7496499999995,323.952610465,0.0,0.0,323.952610465,578.5364455846251,30311.403741096477
2026/2027,Yobe,North,NE,51,4350401,10.277050000000001,0.0,0.0,10.277050000000001,16.1290125,699.5801999999995,447.09288597050005,0.0,0.0,447.09288597050005,701.6767210901252,30434.544016601983
2026/2027,Yobe,North,NE,52,4350401,7.3039000000000005,0.0,0.0,7.3039000000000005,13.155862500000001,696.6070499999995,317.748938639,0.0,0.0,317.748938639,572.3327737586251,30305.20006927048
2026/2027,Zamfara,North,NW,1,5517793,37.3085,0.0,19.976862500000003,37.3085,43.1604625,726.6116499999995,2058.605801405,0.0,1102.2819206446252,2058.605801405,2381.504978592625,40092.92676088447
2026/2027,Zamfara,North,NW,2,5517793,7.11585,0.0,0.0,7.11585,12.9678125,696.4189999999995,392.6378731905,0.0,0.0,392.6378731905,715.5370503781251,38426.958832669974
2026/2027,Zamfara,North,NW,3,5517793,13.0027,0.0,0.0,13.0027,18.854662500000003,702.3058499999995,717.4620704110001,0.0,0.0,717.4620704110001,1040.3612475986251,38751.783029890474
2026/2027,Zamfara,North,NW,4,5517793,8.9649,0.0,0.0,8.9649,14.816862500000001,698.2680499999994,494.664624657,0.0,0.0,494.664624657,817.563801844625,38528.98558413647
2026/2027,Zamfara,North,NW,5,5517793,7.0417000000000005,0.0,0.0,7.0417000000000005,12.893662500000001,696.3448499999995,388.54642968100006,0.0,0.0,388.54642968100006,711.4456068686252,38422.86738916047
2026/2027,Zamfara,North,NW,6,5517793,10.127600000000001,0.0,0.0,10.127600000000001,15.979562500000002,699.4307499999995,558.8200038680001,0.0,0.0,558.8200038680001,881.7191810556251,38593.140963347476
2026/2027,Zamfara,North,NW,7,5517793,11.018699999999999,0.0,0.0,11.018699999999999,16.8706625,700.3218499999995,607.989057291,0.0,0.0,607.989057291,930.888234478625,38642.310016770476
2026/2027,Zamfara,North,NW,8,5517793,12.95515,0.0,0.0,12.95515,18.807112500000002,702.2582999999995,714.8383598395001,0.0,0.0,714.8383598395001,1037.737537027125,38749.15931931897
2026/2027,Zamfara,North,NW,9,5517793,8.200000000000001,0.0,0.0,8.200000000000001,14.051962500000002,697.5031499999996,452.4590260000001,0.0,0.0,452.4590260000001,775.3582031876251,38486.77998547947
2026/2027,Zamfara,North,NW,10,5517793,10.4724,0.0,0.0,10.4724,16.3243625,699.7755499999995,577.845354132,0.0,0.0,577.845354132,900.7445313196249,38612.16631361147
2026/2027,Zamfara,North,NW,11,5517793,13.817150000000002,0.0,0.0,13.817150000000002,19.669112500000004,703.1202999999995,762.4017354995001,0.0,0.0,762.4017354995001,1085.3009126871252,38796.72269497897
2026/2027,Zamfara,North,NW,12,5517793,17.96995,0.0,0.6383125000000014,17.96995,23.821912500000003,707.2730999999995,991.5446432035001,0.0,35.220762443125075,991.5446432035001,1314.4438203911252,39025.86560268298
2026/2027,Zamfara,North,NW,13,5517793,31.7663,0.0,14.434662500000002,31.7663,37.6182625,721.0694499999995,1752.7986777590002,0.0,796.4747969986252,1752.7986777590002,2075.697854946625,39787.11963723847
2026/2027,Zamfara,North,NW,14,5517793,136.32975,0.0,118.99811249999999,136.32975,142.1817125,825.6328999999995,7522.3934024175,0.0,6566.069521657125,7522.3934024175,7845.292579605125,45556.71436189697
2026/2027,Zamfara,North,NW,15,5517793,409.58305,124.65875,392.2514125,409.58305,415.4350125,1098.8861999999995,22599.9448620865,6878.4117813875,21643.620981326127,22599.9448620865,22922.844039274125,60634.26582156597
2026/2027,Zamfara,North,NW,16,5517793,749.34915,464.42485,732.0175125000001,749.34915,755.2011125,1438.6522999999995,41347.5349442595,25626.0018635605,40391.211063499126,41347.5349442595,41670.43412144713,79381.85590373898
2026/2027,Zamfara,North,NW,17,5517793,1708.4503,1423.5259999999998,1691.1186625,1708.4503,1714.3022624999999,2397.7534499999992,94268.75106187901,78547.21798117999,93312.42718111862,94268.75106187901,94591.65023906661,132303.07202135844
2026/2027,Zamfara,North,NW,18,5517793,1273.3985500000001,988.4742500000001,1256.0669125000002,1273.3985500000001,1279.2505125,1962.7016999999996,70263.4960540015,54541.96297330251,69307.17217324114,70263.4960540015,70586.39523118913,108297.81701348099
2026/2027,Zamfara,North,NW,19,5517793,1331.3402,1046.4159,1314.0085625000002,1331.3402,1337.1921625,2020.6433499999996,73460.596361786,57739.063281087,72504.27248102563,73460.596361786,73783.49553897363,111494.91732126547
2026/2027,Zamfara,North,NW,20,5517793,416.62065,131.69635,399.2890125,416.62065,422.4726125,1105.9237999999996,22988.2650622545,7266.7319815555,22031.941181494127,22988.2650622545,23311.164239442125,61022.58602173398
2026/2027,Zamfara,North,NW,21,5517793,117.75395,0.0,100.4223125,117.75395,123.6059125,807.0570999999995,6497.419210323501,0.0,5541.095329563125,6497.419210323501,6820.3183875111245,44531.74016980297
2026/2027,Zamfara,North,NW,22,5517793,52.16930000000001,0.0,34.83766250000001,52.16930000000001,58.021262500000006,741.4724499999995,2878.5939835490008,0.0,1922.2701027886253,2878.5939835490008,3201.493160736625,40912.914943028474
2026/2027,Zamfara,North,NW,23,5517793,56.3955,0.0,39.0638625,56.3955,62.2474625,745.6986499999995,3111.786951315,0.0,2155.463070554625,3111.786951315,3434.686128502625,41146.107910794475
2026/2027,Zamfara,North,NW,24,5517793,87.71895,0.0,70.38731250000001,87.71895,93.5709125,777.0220999999995,4840.1500827735,0.0,3883.8262020131256,4840.1500827735,5163.049259961125,42874.47104225297
2026/2027,Zamfara,North,NW,25,5517793,141.72395,0.0,124.3923125,141.72395,147.57591250000002,831.0270999999996,7820.0341924235,0.0,6863.710311663124,7820.0341924235,8142.933369611126,45854.35515190297
2026/2027,Zamfara,North,NW,26,5517793,421.51275,136.58844999999997,404.1811125,421.51275,427.3647125,1110.8158999999996,23258.201013607497,7536.667932908498,22301.877132847123,23258.201013607497,23581.100190795125,61292.52197308698
2026/2027,Zamfara,North,NW,27,5517793,584.1539,299.2296,566.8222625000001,584.1539,590.0058625,1273.4570499999995,32232.403003427,16510.869922728,31276.07912266663,32232.403003427,32555.302180614628,70266.72396290647
2026/2027,Zamfara,North,NW,28,5517793,775.54555,490.62125000000003,758.2139125000001,775.54555,781.3975125000001,1464.8486999999996,42792.9980697115,27071.464989012504,41836.67418895113,42792.9980697115,43115.89724689913,80827.31902919099
2026/2027,Zamfara,North,NW,29,5517793,825.8661500000002,540.9418500000002,808.5345125000001,825.8661500000002,831.7181125000002,1515.1692999999996,45569.58461406951,29848.051533370508,44613.26073330914,45569.58461406951,45892.48379125713,83603.90557354898
2026/2027,Zamfara,North,NW,30,5517793,776.1084999999999,491.1841999999999,758.7768624999999,776.1084999999999,781.9604625,1465.4116499999996,42824.060485404996,27102.527404705997,41867.73660464462,42824.060485404996,43146.95966259262,80858.38144488448
2026/2027,Zamfara,North,NW,31,5517793,281.6059,0.0,264.2742625,281.6059,287.45786250000003,970.9090499999995,15538.430637787002,0.0,14582.106757026628,15538.430637787002,15861.329814974628,53572.75159726648
2026/2027,Zamfara,North,NW,32,5517793,109.37615000000001,0.0,92.04451250000001,109.37615000000001,115.22811250000001,798.6792999999996,6035.149548369501,0.0,5078.825667609125,6035.149548369501,6358.048725557126,44069.47050784898
2026/2027,Zamfara,North,NW,33,5517793,15.176800000000002,0.0,0.0,15.176800000000002,21.028762500000003,704.4799499999995,837.4244080240001,0.0,0.0,837.4244080240001,1160.3235852116252,38871.74536750347
2026/2027,Zamfara,North,NW,34,5517793,12.922250000000002,0.0,0.0,12.922250000000002,18.774212500000004,702.2253999999995,713.0230059425,0.0,0.0,713.0230059425,1035.9221831301252,38747.34396542197
2026/2027,Zamfara,North,NW,35,5517793,12.11265,0.0,0.0,12.11265,17.9646125,701.4157999999995,668.3509538145,0.0,0.0,668.3509538145,991.250131002125,38702.67191329397
2026/2027,Zamfara,North,NW,36,5517793,12.2368,0.0,0.0,12.2368,18.0887625,701.5399499999995,675.201293824,0.0,0.0,675.201293824,998.1004710116251,38709.522253303476
2026/2027,Zamfara,North,NW,37,5517793,12.6943,0.0,0.0,12.6943,18.5462625,701.9974499999995,700.4451967990001,0.0,0.0,700.4451967990001,1023.3443739866251,38734.76615627847
2026/2027,Zamfara,North,NW,38,5517793,7.493600000000001,0.0,0.0,7.493600000000001,13.345562500000002,696.7967499999995,413.48133624800005,0.0,0.0,413.48133624800005,736.3805134356252,38447.80229572747
